,,,136.2800002E-3,-359.99998450E-3,,,,,136.2800002E-3,1.7199999,,,,,136.2800002E-3,-399.99997616E-3,,,,,136.2800002E-3,-639.999985695E-3,
,,,136.3199949E-3,-340.00000358E-3,,,,,136.3199949E-3,1.7199999,,,,,136.3199949E-3,-399.99997616E-3,,,,,136.3199949E-3,-639.999985695E-3,
,,,136.3599896E-3,-359.99998450E-3,,,,,136.3599896E-3,1.7199999,,,,,136.3599896E-3,-359.99998450E-3,,,,,136.3599896E-3,-639.999985695E-3,
,,,136.3999993E-3,-359.99998450E-3,,,,,136.3999993E-3,1.7199999,,,,,136.3999993E-3,-399.99997616E-3,,,,,136.3999993E-3,-639.999985695E-3,
,,,136.4399940E-3,-359.99998450E-3,,,,,136.4399940E-3,1.7199999,,,,,136.4399940E-3,-399.99997616E-3,,,,,136.4399940E-3,-639.999985695E-3,
,,,136.4799887E-3,-340.00000358E-3,,,,,136.4799887E-3,1.7199999,,,,,136.4799887E-3,-399.99997616E-3,,,,,136.4799887E-3,-639.999985695E-3,
,,,136.5199983E-3,-359.99998450E-3,,,,,136.5199983E-3,1.7199999,,,,,136.5199983E-3,-399.99997616E-3,,,,,136.5199983E-3,-639.999985695E-3,
,,,136.5599930E-3,-340.00000358E-3,,,,,136.5599930E-3,1.7199999,,,,,136.5599930E-3,-399.99997616E-3,,,,,136.5599930E-3,-639.999985695E-3,
,,,136.6000026E-3,-359.99998450E-3,,,,,136.6000026E-3,1.6999999,,,,,136.6000026E-3,-399.99997616E-3,,,,,136.6000026E-3,-639.999985695E-3,
,,,136.6399974E-3,-379.99999523E-3,,,,,136.6399974E-3,1.6999999,,,,,136.6399974E-3,-399.99997616E-3,,,,,136.6399974E-3,-639.999985695E-3,
,,,136.6799921E-3,-359.99998450E-3,,,,,136.6799921E-3,1.6999999,,,,,136.6799921E-3,-399.99997616E-3,,,,,136.6799921E-3,-639.999985695E-3,
,,,136.7200017E-3,-359.99998450E-3,,,,,136.7200017E-3,1.6999999,,,,,136.7200017E-3,-439.999997616E-3,,,,,136.7200017E-3,-639.999985695E-3,
,,,136.7599964E-3,-359.99998450E-3,,,,,136.7599964E-3,1.7199999,,,,,136.7599964E-3,-399.99997616E-3,,,,,136.7599964E-3,-639.999985695E-3,
,,,136.7999911E-3,-359.99998450E-3,,,,,136.7999911E-3,1.6999999,,,,,136.7999911E-3,-399.99997616E-3,,,,,136.7999911E-3,-639.999985695E-3,
,,,136.8400007E-3,-379.99999523E-3,,,,,136.8400007E-3,1.6999999,,,,,136.8400007E-3,-399.99997616E-3,,,,,136.8400007E-3,-639.999985695E-3,
,,,136.8799955E-3,-359.99998450E-3,,,,,136.8799955E-3,1.6999999,,,,,136.8799955E-3,-399.99997616E-3,,,,,136.8799955E-3,-639.999985695E-3,
,,,136.9199902E-3,-379.99999523E-3,,,,,136.9199902E-3,1.6999999,,,,,136.9199902E-3,-399.99997616E-3,,,,,136.9199902E-3,-639.999985695E-3,
,,,136.9599998E-3,-359.99998450E-3,,,,,136.9599998E-3,1.6999999,,,,,136.9599998E-3,-399.99997616E-3,,,,,136.9599998E-3,-639.999985695E-3,
,,,136.9999945E-3,-359.99998450E-3,,,,,136.9999945E-3,1.7199999,,,,,136.9999945E-3,-399.99997616E-3,,,,,136.9999945E-3,-639.999985695E-3,
,,,137.0399892E-3,-359.99998450E-3,,,,,137.0399892E-3,1.7199999,,,,,137.0399892E-3,-399.99997616E-3,,,,,137.0399892E-3,-639.999985695E-3,
,,,137.0799989E-3,-340.00000358E-3,,,,,137.0799989E-3,1.7199999,,,,,137.0799989E-3,-439.999997616E-3,,,,,137.0799989E-3,-639.999985695E-3,
,,,137.1199936E-3,-379.99999523E-3,,,,,137.1199936E-3,1.6999999,,,,,137.1199936E-3,-399.99997616E-3,,,,,137.1199936E-3,-639.999985695E-3,
,,,137.1600032E-3,-359.99998450E-3,,,,,137.1600032E-3,1.6799999,,,,,137.1600032E-3,-399.99997616E-3,,,,,137.1600032E-3,-639.999985695E-3,
,,,137.1999979E-3,-359.99998450E-3,,,,,137.1999979E-3,1.6999999,,,,,137.1999979E-3,-399.99997616E-3,,,,,137.1999979E-3,-639.999985695E-3,
,,,137.2399926E-3,-340.00000358E-3,,,,,137.2399926E-3,1.6799999,,,,,137.2399926E-3,-439.999997616E-3,,,,,137.2399926E-3,-639.999985695E-3,
,,,137.2800022E-3,-379.99999523E-3,,,,,137.2800022E-3,1.6799999,,,,,137.2800022E-3,-439.999997616E-3,,,,,137.2800022E-3,-639.999985695E-3,
,,,137.3199970E-3,-359.99998450E-3,,,,,137.3199970E-3,1.6999999,,,,,137.3199970E-3,-439.999997616E-3,,,,,137.3199970E-3,-639.999985695E-3,
,,,137.3599917E-3,-359.99998450E-3,,,,,137.3599917E-3,1.6799999,,,,,137.3599917E-3,-399.99997616E-3,,,,,137.3599917E-3,-639.999985695E-3,
,,,137.4000013E-3,-359.99998450E-3,,,,,137.4000013E-3,1.6999999,,,,,137.4000013E-3,-399.99997616E-3,,,,,137.4000013E-3,-639.999985695E-3,
,,,137.4399960E-3,-340.00000358E-3,,,,,137.4399960E-3,1.6999999,,,,,137.4399960E-3,-399.99997616E-3,,,,,137.4399960E-3,-639.999985695E-3,
,,,137.4799907E-3,-359.99998450E-3,,,,,137.4799907E-3,1.6799999,,,,,137.4799907E-3,-399.99997616E-3,,,,,137.4799907E-3,-639.999985695E-3,
,,,137.5200003E-3,-359.99998450E-3,,,,,137.5200003E-3,1.6999999,,,,,137.5200003E-3,-399.99997616E-3,,,,,137.5200003E-3,-639.999985695E-3,
,,,137.5599951E-3,-340.00000358E-3,,,,,137.5599951E-3,1.7199999,,,,,137.5599951E-3,-439.999997616E-3,,,,,137.5599951E-3,-639.999985695E-3,
,,,137.5999898E-3,-359.99998450E-3,,,,,137.5999898E-3,1.6799999,,,,,137.5999898E-3,-399.99997616E-3,,,,,137.5999898E-3,-639.999985695E-3,
,,,137.6399994E-3,-359.99998450E-3,,,,,137.6399994E-3,1.6999999,,,,,137.6399994E-3,-399.99997616E-3,,,,,137.6399994E-3,-639.999985695E-3,
,,,137.6799941E-3,-359.99998450E-3,,,,,137.6799941E-3,1.6799999,,,,,137.6799941E-3,-399.99997616E-3,,,,,137.6799941E-3,-639.999985695E-3,
,,,137.7199888E-3,-379.99999523E-3,,,,,137.7199888E-3,1.6799999,,,,,137.7199888E-3,-439.999997616E-3,,,,,137.7199888E-3,-639.999985695E-3,
,,,137.7599984E-3,-359.99998450E-3,,,,,137.7599984E-3,1.6600000,,,,,137.7599984E-3,-399.99997616E-3,,,,,137.7599984E-3,-639.999985695E-3,
,,,137.7999932E-3,-340.00000358E-3,,,,,137.7999932E-3,1.6799999,,,,,137.7999932E-3,-399.99997616E-3,,,,,137.7999932E-3,-639.999985695E-3,
,,,137.8400028E-3,-379.99999523E-3,,,,,137.8400028E-3,1.6799999,,,,,137.8400028E-3,-399.99997616E-3,,,,,137.8400028E-3,-639.999985695E-3,
,,,137.8799975E-3,-359.99998450E-3,,,,,137.8799975E-3,1.6600000,,,,,137.8799975E-3,-399.99997616E-3,,,,,137.8799975E-3,-639.999985695E-3,
,,,137.9199922E-3,-359.99998450E-3,,,,,137.9199922E-3,1.6799999,,,,,137.9199922E-3,-439.999997616E-3,,,,,137.9199922E-3,-639.999985695E-3,
,,,137.9600018E-3,-359.99998450E-3,,,,,137.9600018E-3,1.6600000,,,,,137.9600018E-3,-399.99997616E-3,,,,,137.9600018E-3,-639.999985695E-3,
,,,137.9999965E-3,-340.00000358E-3,,,,,137.9999965E-3,1.6999999,,,,,137.9999965E-3,-439.999997616E-3,,,,,137.9999965E-3,-639.999985695E-3,
,,,138.0399913E-3,-340.00000358E-3,,,,,138.0399913E-3,1.6600000,,,,,138.0399913E-3,-439.999997616E-3,,,,,138.0399913E-3,-639.999985695E-3,
,,,138.0800009E-3,-340.00000358E-3,,,,,138.0800009E-3,1.6600000,,,,,138.0800009E-3,-439.999997616E-3,,,,,138.0800009E-3,-639.999985695E-3,
,,,138.1199956E-3,-340.00000358E-3,,,,,138.1199956E-3,1.6799999,,,,,138.1199956E-3,-399.99997616E-3,,,,,138.1199956E-3,-639.999985695E-3,
,,,138.1599903E-3,-359.99998450E-3,,,,,138.1599903E-3,1.6600000,,,,,138.1599903E-3,-399.99997616E-3,,,,,138.1599903E-3,-639.999985695E-3,
,,,138.1999999E-3,-359.99998450E-3,,,,,138.1999999E-3,1.6600000,,,,,138.1999999E-3,-439.999997616E-3,,,,,138.1999999E-3,-639.999985695E-3,
,,,138.2399946E-3,-379.99999523E-3,,,,,138.2399946E-3,1.6600000,,,,,138.2399946E-3,-399.99997616E-3,,,,,138.2399946E-3,-639.999985695E-3,
,,,138.2799894E-3,-340.00000358E-3,,,,,138.2799894E-3,1.6600000,,,,,138.2799894E-3,-399.99997616E-3,,,,,138.2799894E-3,-639.999985695E-3,
,,,138.3199990E-3,-359.99998450E-3,,,,,138.3199990E-3,1.6600000,,,,,138.3199990E-3,-399.99997616E-3,,,,,138.3199990E-3,-639.999985695E-3,
,,,138.3599937E-3,-359.99998450E-3,,,,,138.3599937E-3,1.6600000,,,,,138.3599937E-3,-399.99997616E-3,,,,,138.3599937E-3,-639.999985695E-3,
,,,138.3999884E-3,-359.99998450E-3,,,,,138.3999884E-3,1.6600000,,,,,138.3999884E-3,-399.99997616E-3,,,,,138.3999884E-3,-639.999985695E-3,
,,,138.4399980E-3,-359.99998450E-3,,,,,138.4399980E-3,1.6600000,,,,,138.4399980E-3,-399.99997616E-3,,,,,138.4399980E-3,-639.999985695E-3,
,,,138.4799927E-3,-379.99999523E-3,,,,,138.4799927E-3,1.6600000,,,,,138.4799927E-3,-399.99997616E-3,,,,,138.4799927E-3,-639.999985695E-3,
,,,138.5200024E-3,-379.99999523E-3,,,,,138.5200024E-3,1.6600000,,,,,138.5200024E-3,-399.99997616E-3,,,,,138.5200024E-3,-639.999985695E-3,
,,,138.5599971E-3,-359.99998450E-3,,,,,138.5599971E-3,1.6600000,,,,,138.5599971E-3,-399.99997616E-3,,,,,138.5599971E-3,-639.999985695E-3,
,,,138.5999918E-3,-340.00000358E-3,,,,,138.5999918E-3,1.6600000,,,,,138.5999918E-3,-439.999997616E-3,,,,,138.5999918E-3,-639.999985695E-3,
,,,138.6400014E-3,-359.99998450E-3,,,,,138.6400014E-3,1.6600000,,,,,138.6400014E-3,-439.999997616E-3,,,,,138.6400014E-3,-639.999985695E-3,
,,,138.6799961E-3,-359.99998450E-3,,,,,138.6799961E-3,1.6600000,,,,,138.6799961E-3,-399.99997616E-3,,,,,138.6799961E-3,-639.999985695E-3,
,,,138.7199908E-3,-359.99998450E-3,,,,,138.7199908E-3,1.6600000,,,,,138.7199908E-3,-399.99997616E-3,,,,,138.7199908E-3,-639.999985695E-3,
,,,138.7600005E-3,-359.99998450E-3,,,,,138.7600005E-3,1.6600000,,,,,138.7600005E-3,-439.999997616E-3,,,,,138.7600005E-3,-639.999985695E-3,
,,,138.7999952E-3,-359.99998450E-3,,,,,138.7999952E-3,1.6400000,,,,,138.7999952E-3,-439.999997616E-3,,,,,138.7999952E-3,-639.999985695E-3,
,,,138.8399899E-3,-340.00000358E-3,,,,,138.8399899E-3,1.6400000,,,,,138.8399899E-3,-399.99997616E-3,,,,,138.8399899E-3,-639.999985695E-3,
,,,138.8799995E-3,-340.00000358E-3,,,,,138.8799995E-3,1.6600000,,,,,138.8799995E-3,-399.99997616E-3,,,,,138.8799995E-3,-639.999985695E-3,
,,,138.9199942E-3,-359.99998450E-3,,,,,138.9199942E-3,1.6400000,,,,,138.9199942E-3,-439.999997616E-3,,,,,138.9199942E-3,-639.999985695E-3,
,,,138.9599890E-3,-359.99998450E-3,,,,,138.9599890E-3,1.6600000,,,,,138.9599890E-3,-439.999997616E-3,,,,,138.9599890E-3,-639.999985695E-3,
,,,138.9999986E-3,-359.99998450E-3,,,,,138.9999986E-3,1.6400000,,,,,138.9999986E-3,-399.99997616E-3,,,,,138.9999986E-3,-639.999985695E-3,
,,,139.0399933E-3,-379.99999523E-3,,,,,139.0399933E-3,1.6400000,,,,,139.0399933E-3,-439.999997616E-3,,,,,139.0399933E-3,-639.999985695E-3,
,,,139.0800029E-3,-359.99998450E-3,,,,,139.0800029E-3,1.6200000,,,,,139.0800029E-3,-439.999997616E-3,,,,,139.0800029E-3,-639.999985695E-3,
,,,139.1199976E-3,-359.99998450E-3,,,,,139.1199976E-3,1.6600000,,,,,139.1199976E-3,-399.99997616E-3,,,,,139.1199976E-3,-639.999985695E-3,
,,,139.1599923E-3,-379.99999523E-3,,,,,139.1599923E-3,1.6200000,,,,,139.1599923E-3,-399.99997616E-3,,,,,139.1599923E-3,-639.999985695E-3,
,,,139.2000020E-3,-340.00000358E-3,,,,,139.2000020E-3,1.6600000,,,,,139.2000020E-3,-399.99997616E-3,,,,,139.2000020E-3,-639.999985695E-3,
,,,139.2399967E-3,-359.99998450E-3,,,,,139.2399967E-3,1.6400000,,,,,139.2399967E-3,-399.99997616E-3,,,,,139.2399967E-3,-639.999985695E-3,
,,,139.2799914E-3,-359.99998450E-3,,,,,139.2799914E-3,1.6400000,,,,,139.2799914E-3,-399.99997616E-3,,,,,139.2799914E-3,-639.999985695E-3,
,,,139.3200010E-3,-359.99998450E-3,,,,,139.3200010E-3,1.6400000,,,,,139.3200010E-3,-439.999997616E-3,,,,,139.3200010E-3,-639.999985695E-3,
,,,139.3599957E-3,-379.99999523E-3,,,,,139.3599957E-3,1.6200000,,,,,139.3599957E-3,-439.999997616E-3,,,,,139.3599957E-3,-639.999985695E-3,
,,,139.3999904E-3,-359.99998450E-3,,,,,139.3999904E-3,1.6200000,,,,,139.3999904E-3,-439.999997616E-3,,,,,139.3999904E-3,-639.999985695E-3,
,,,139.4400001E-3,-340.00000358E-3,,,,,139.4400001E-3,1.6400000,,,,,139.4400001E-3,-399.99997616E-3,,,,,139.4400001E-3,-639.999985695E-3,
,,,139.4799948E-3,-379.99999523E-3,,,,,139.4799948E-3,1.6200000,,,,,139.4799948E-3,-439.999997616E-3,,,,,139.4799948E-3,-639.999985695E-3,
,,,139.5199895E-3,-379.99999523E-3,,,,,139.5199895E-3,1.6200000,,,,,139.5199895E-3,-439.999997616E-3,,,,,139.5199895E-3,-639.999985695E-3,
,,,139.5599991E-3,-359.99998450E-3,,,,,139.5599991E-3,1.6200000,,,,,139.5599991E-3,-399.99997616E-3,,,,,139.5599991E-3,-639.999985695E-3,
,,,139.5999938E-3,-359.99998450E-3,,,,,139.5999938E-3,1.6200000,,,,,139.5999938E-3,-439.999997616E-3,,,,,139.5999938E-3,-639.999985695E-3,
,,,139.6399885E-3,-340.00000358E-3,,,,,139.6399885E-3,1.6200000,,,,,139.6399885E-3,-439.999997616E-3,,,,,139.6399885E-3,-639.999985695E-3,
,,,139.6799982E-3,-359.99998450E-3,,,,,139.6799982E-3,1.6400000,,,,,139.6799982E-3,-439.999997616E-3,,,,,139.6799982E-3,-639.999985695E-3,
,,,139.7199929E-3,-359.99998450E-3,,,,,139.7199929E-3,1.5999999,,,,,139.7199929E-3,-439.999997616E-3,,,,,139.7199929E-3,-639.999985695E-3,
,,,139.7600025E-3,-359.99998450E-3,,,,,139.7600025E-3,1.5999999,,,,,139.7600025E-3,-439.999997616E-3,,,,,139.7600025E-3,-639.999985695E-3,
,,,139.7999972E-3,-359.99998450E-3,,,,,139.7999972E-3,1.5999999,,,,,139.7999972E-3,-399.99997616E-3,,,,,139.7999972E-3,-639.999985695E-3,
,,,139.8399919E-3,-340.00000358E-3,,,,,139.8399919E-3,1.5999999,,,,,139.8399919E-3,-399.99997616E-3,,,,,139.8399919E-3,-639.999985695E-3,
,,,139.8800015E-3,-340.00000358E-3,,,,,139.8800015E-3,1.5999999,,,,,139.8800015E-3,-439.999997616E-3,,,,,139.8800015E-3,-639.999985695E-3,
,,,139.9199963E-3,-359.99998450E-3,,,,,139.9199963E-3,1.5999999,,,,,139.9199963E-3,-439.999997616E-3,,,,,139.9199963E-3,-639.999985695E-3,
,,,139.9599910E-3,-379.99999523E-3,,,,,139.9599910E-3,1.5999999,,,,,139.9599910E-3,-439.999997616E-3,,,,,139.9599910E-3,-639.999985695E-3,
,,,140.0000006E-3,-359.99998450E-3,,,,,140.0000006E-3,1.5999999,,,,,140.0000006E-3,-399.99997616E-3,,,,,140.0000006E-3,-639.999985695E-3,
,,,140.0399953E-3,-359.99998450E-3,,,,,140.0399953E-3,1.5999999,,,,,140.0399953E-3,-439.999997616E-3,,,,,140.0399953E-3,-639.999985695E-3,
,,,140.0799900E-3,-379.99999523E-3,,,,,140.0799900E-3,1.5999999,,,,,140.0799900E-3,-439.999997616E-3,,,,,140.0799900E-3,-639.999985695E-3,
,,,140.1199996E-3,-359.99998450E-3,,,,,140.1199996E-3,1.5999999,,,,,140.1199996E-3,-399.99997616E-3,,,,,140.1199996E-3,-639.999985695E-3,
,,,140.1599944E-3,-359.99998450E-3,,,,,140.1599944E-3,1.6200000,,,,,140.1599944E-3,-439.999997616E-3,,,,,140.1599944E-3,-639.999985695E-3,
,,,140.1999891E-3,-359.99998450E-3,,,,,140.1999891E-3,1.5999999,,,,,140.1999891E-3,-439.999997616E-3,,,,,140.1999891E-3,-639.999985695E-3,
,,,140.2399987E-3,-359.99998450E-3,,,,,140.2399987E-3,1.5999999,,,,,140.2399987E-3,-439.999997616E-3,,,,,140.2399987E-3,-639.999985695E-3,
,,,140.2799934E-3,-359.99998450E-3,,,,,140.2799934E-3,1.5999999,,,,,140.2799934E-3,-439.999997616E-3,,,,,140.2799934E-3,-639.999985695E-3,
,,,140.3200030E-3,-359.99998450E-3,,,,,140.3200030E-3,1.5999999,,,,,140.3200030E-3,-439.999997616E-3,,,,,140.3200030E-3,-639.999985695E-3,
,,,140.3599977E-3,-359.99998450E-3,,,,,140.3599977E-3,1.5799999,,,,,140.3599977E-3,-439.999997616E-3,,,,,140.3599977E-3,-639.999985695E-3,
,,,140.3999925E-3,-340.00000358E-3,,,,,140.3999925E-3,1.5799999,,,,,140.3999925E-3,-399.99997616E-3,,,,,140.3999925E-3,-639.999985695E-3,
,,,140.4400021E-3,-340.00000358E-3,,,,,140.4400021E-3,1.5799999,,,,,140.4400021E-3,-439.999997616E-3,,,,,140.4400021E-3,-639.999985695E-3,
,,,140.4799968E-3,-379.99999523E-3,,,,,140.4799968E-3,1.5999999,,,,,140.4799968E-3,-399.99997616E-3,,,,,140.4799968E-3,-639.999985695E-3,
,,,140.5199915E-3,-359.99998450E-3,,,,,140.5199915E-3,1.5799999,,,,,140.5199915E-3,-439.999997616E-3,,,,,140.5199915E-3,-639.999985695E-3,
,,,140.5600011E-3,-340.00000358E-3,,,,,140.5600011E-3,1.5799999,,,,,140.5600011E-3,-439.999997616E-3,,,,,140.5600011E-3,-639.999985695E-3,
,,,140.5999959E-3,-340.00000358E-3,,,,,140.5999959E-3,1.5799999,,,,,140.5999959E-3,-399.99997616E-3,,,,,140.5999959E-3,-639.999985695E-3,
,,,140.6399906E-3,-319.99999285E-3,,,,,140.6399906E-3,1.5799999,,,,,140.6399906E-3,-439.999997616E-3,,,,,140.6399906E-3,-639.999985695E-3,
,,,140.6800002E-3,-379.99999523E-3,,,,,140.6800002E-3,1.5999999,,,,,140.6800002E-3,-439.999997616E-3,,,,,140.6800002E-3,-639.999985695E-3,
,,,140.7199949E-3,-359.99998450E-3,,,,,140.7199949E-3,1.5799999,,,,,140.7199949E-3,-439.999997616E-3,,,,,140.7199949E-3,-639.999985695E-3,
,,,140.7599896E-3,-379.99999523E-3,,,,,140.7599896E-3,1.5799999,,,,,140.7599896E-3,-439.999997616E-3,,,,,140.7599896E-3,-639.999985695E-3,
,,,140.7999992E-3,-359.99998450E-3,,,,,140.7999992E-3,1.5599999,,,,,140.7999992E-3,-439.999997616E-3,,,,,140.7999992E-3,-639.999985695E-3,
,,,140.8399940E-3,-379.99999523E-3,,,,,140.8399940E-3,1.5799999,,,,,140.8399940E-3,-439.999997616E-3,,,,,140.8399940E-3,-639.999985695E-3,
,,,140.8799887E-3,-340.00000358E-3,,,,,140.8799887E-3,1.5799999,,,,,140.8799887E-3,-399.99997616E-3,,,,,140.8799887E-3,-639.999985695E-3,
,,,140.9199983E-3,-340.00000358E-3,,,,,140.9199983E-3,1.5799999,,,,,140.9199983E-3,-399.99997616E-3,,,,,140.9199983E-3,-639.999985695E-3,
,,,140.9599930E-3,-379.99999523E-3,,,,,140.9599930E-3,1.5599999,,,,,140.9599930E-3,-439.999997616E-3,,,,,140.9599930E-3,-639.999985695E-3,
,,,141.0000026E-3,-359.99998450E-3,,,,,141.0000026E-3,1.5799999,,,,,141.0000026E-3,-399.99997616E-3,,,,,141.0000026E-3,-639.999985695E-3,
,,,141.0399973E-3,-379.99999523E-3,,,,,141.0399973E-3,1.5599999,,,,,141.0399973E-3,-439.999997616E-3,,,,,141.0399973E-3,-639.999985695E-3,
,,,141.0799921E-3,-340.00000358E-3,,,,,141.0799921E-3,1.5599999,,,,,141.0799921E-3,-439.999997616E-3,,,,,141.0799921E-3,-639.999985695E-3,
,,,141.1200017E-3,-359.99998450E-3,,,,,141.1200017E-3,1.5599999,,,,,141.1200017E-3,-439.999997616E-3,,,,,141.1200017E-3,-639.999985695E-3,
,,,141.1599964E-3,-340.00000358E-3,,,,,141.1599964E-3,1.5599999,,,,,141.1599964E-3,-439.999997616E-3,,,,,141.1599964E-3,-639.999985695E-3,
,,,141.1999911E-3,-359.99998450E-3,,,,,141.1999911E-3,1.5599999,,,,,141.1999911E-3,-439.999997616E-3,,,,,141.1999911E-3,-639.999985695E-3,
,,,141.2400007E-3,-359.99998450E-3,,,,,141.2400007E-3,1.5599999,,,,,141.2400007E-3,-439.999997616E-3,,,,,141.2400007E-3,-639.999985695E-3,
,,,141.2799954E-3,-359.99998450E-3,,,,,141.2799954E-3,1.5599999,,,,,141.2799954E-3,-439.999997616E-3,,,,,141.2799954E-3,-639.999985695E-3,
,,,141.3199902E-3,-359.99998450E-3,,,,,141.3199902E-3,1.5599999,,,,,141.3199902E-3,-439.999997616E-3,,,,,141.3199902E-3,-639.999985695E-3,
,,,141.3599998E-3,-359.99998450E-3,,,,,141.3599998E-3,1.5599999,,,,,141.3599998E-3,-439.999997616E-3,,,,,141.3599998E-3,-639.999985695E-3,
,,,141.3999945E-3,-359.99998450E-3,,,,,141.3999945E-3,1.5599999,,,,,141.3999945E-3,-439.999997616E-3,,,,,141.3999945E-3,-639.999985695E-3,
,,,141.4399892E-3,-359.99998450E-3,,,,,141.4399892E-3,1.5799999,,,,,141.4399892E-3,-479.999989271E-3,,,,,141.4399892E-3,-639.999985695E-3,
,,,141.4799988E-3,-359.99998450E-3,,,,,141.4799988E-3,1.5599999,,,,,141.4799988E-3,-439.999997616E-3,,,,,141.4799988E-3,-639.999985695E-3,
,,,141.5199935E-3,-359.99998450E-3,,,,,141.5199935E-3,1.5599999,,,,,141.5199935E-3,-439.999997616E-3,,,,,141.5199935E-3,-639.999985695E-3,
,,,141.5600032E-3,-359.99998450E-3,,,,,141.5600032E-3,1.5799999,,,,,141.5600032E-3,-439.999997616E-3,,,,,141.5600032E-3,-639.999985695E-3,
,,,141.5999979E-3,-359.99998450E-3,,,,,141.5999979E-3,1.5599999,,,,,141.5999979E-3,-439.999997616E-3,,,,,141.5999979E-3,-639.999985695E-3,
,,,141.6399926E-3,-379.99999523E-3,,,,,141.6399926E-3,1.5799999,,,,,141.6399926E-3,-439.999997616E-3,,,,,141.6399926E-3,-639.999985695E-3,
,,,141.6800022E-3,-359.99998450E-3,,,,,141.6800022E-3,1.5599999,,,,,141.6800022E-3,-439.999997616E-3,,,,,141.6800022E-3,-639.999985695E-3,
,,,141.7199969E-3,-379.99999523E-3,,,,,141.7199969E-3,1.5599999,,,,,141.7199969E-3,-439.999997616E-3,,,,,141.7199969E-3,-639.999985695E-3,
,,,141.7599916E-3,-359.99998450E-3,,,,,141.7599916E-3,1.5599999,,,,,141.7599916E-3,-439.999997616E-3,,,,,141.7599916E-3,-639.999985695E-3,
,,,141.8000013E-3,-340.00000358E-3,,,,,141.8000013E-3,1.5599999,,,,,141.8000013E-3,-439.999997616E-3,,,,,141.8000013E-3,-639.999985695E-3,
,,,141.8399960E-3,-340.00000358E-3,,,,,141.8399960E-3,1.5599999,,,,,141.8399960E-3,-439.999997616E-3,,,,,141.8399960E-3,-639.999985695E-3,
,,,141.8799907E-3,-359.99998450E-3,,,,,141.8799907E-3,1.5599999,,,,,141.8799907E-3,-439.999997616E-3,,,,,141.8799907E-3,-639.999985695E-3,
,,,141.9200003E-3,-359.99998450E-3,,,,,141.9200003E-3,1.5599999,,,,,141.9200003E-3,-439.999997616E-3,,,,,141.9200003E-3,-639.999985695E-3,
,,,141.9599950E-3,-359.99998450E-3,,,,,141.9599950E-3,1.5599999,,,,,141.9599950E-3,-439.999997616E-3,,,,,141.9599950E-3,-639.999985695E-3,
,,,141.9999897E-3,-340.00000358E-3,,,,,141.9999897E-3,1.5599999,,,,,141.9999897E-3,-439.999997616E-3,,,,,141.9999897E-3,-639.999985695E-3,
,,,142.0399994E-3,-340.00000358E-3,,,,,142.0399994E-3,1.5599999,,,,,142.0399994E-3,-439.999997616E-3,,,,,142.0399994E-3,-639.999985695E-3,
,,,142.0799941E-3,-359.99998450E-3,,,,,142.0799941E-3,1.5599999,,,,,142.0799941E-3,-439.999997616E-3,,,,,142.0799941E-3,-639.999985695E-3,
,,,142.1199888E-3,-379.99999523E-3,,,,,142.1199888E-3,1.5599999,,,,,142.1199888E-3,-479.999989271E-3,,,,,142.1199888E-3,-639.999985695E-3,
,,,142.1599984E-3,-359.99998450E-3,,,,,142.1599984E-3,1.5599999,,,,,142.1599984E-3,-439.999997616E-3,,,,,142.1599984E-3,-639.999985695E-3,
,,,142.1999931E-3,-359.99998450E-3,,,,,142.1999931E-3,1.5599999,,,,,142.1999931E-3,-439.999997616E-3,,,,,142.1999931E-3,-639.999985695E-3,
,,,142.2400028E-3,-379.99999523E-3,,,,,142.2400028E-3,1.5599999,,,,,142.2400028E-3,-439.999997616E-3,,,,,142.2400028E-3,-639.999985695E-3,
,,,142.2799975E-3,-359.99998450E-3,,,,,142.2799975E-3,1.5599999,,,,,142.2799975E-3,-439.999997616E-3,,,,,142.2799975E-3,-639.999985695E-3,
,,,142.3199922E-3,-359.99998450E-3,,,,,142.3199922E-3,1.5599999,,,,,142.3199922E-3,-439.999997616E-3,,,,,142.3199922E-3,-639.999985695E-3,
,,,142.3600018E-3,-359.99998450E-3,,,,,142.3600018E-3,1.5599999,,,,,142.3600018E-3,-439.999997616E-3,,,,,142.3600018E-3,-639.999985695E-3,
,,,142.3999965E-3,-340.00000358E-3,,,,,142.3999965E-3,1.5599999,,,,,142.3999965E-3,-439.999997616E-3,,,,,142.3999965E-3,-639.999985695E-3,
,,,142.4399912E-3,-359.99998450E-3,,,,,142.4399912E-3,1.5599999,,,,,142.4399912E-3,-439.999997616E-3,,,,,142.4399912E-3,-639.999985695E-3,
,,,142.4800009E-3,-359.99998450E-3,,,,,142.4800009E-3,1.5599999,,,,,142.4800009E-3,-439.999997616E-3,,,,,142.4800009E-3,-639.999985695E-3,
,,,142.5199956E-3,-359.99998450E-3,,,,,142.5199956E-3,1.5599999,,,,,142.5199956E-3,-439.999997616E-3,,,,,142.5199956E-3,-639.999985695E-3,
,,,142.5599903E-3,-379.99999523E-3,,,,,142.5599903E-3,1.5599999,,,,,142.5599903E-3,-439.999997616E-3,,,,,142.5599903E-3,-639.999985695E-3,
,,,142.5999999E-3,-359.99998450E-3,,,,,142.5999999E-3,1.5599999,,,,,142.5999999E-3,-439.999997616E-3,,,,,142.5999999E-3,-639.999985695E-3,
